time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B2|X8|X33)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)","V(B2|X8|X33)","V(B1|X1|X42)","I(B1|X1|X13)"
3.020000e-11,1.031686e-01,1.031686e-01,1.032052e-01,1.031686e-01,1.150303e-06,1.150303e-06,1.150710e-06,1.150303e-06,2.018757e-07
3.030000e-11,1.035181e-01,1.035181e-01,1.035549e-01,1.035181e-01,1.150344e-06,1.150344e-06,1.150751e-06,1.150344e-06,2.025808e-07
3.040000e-11,1.038676e-01,1.038676e-01,1.039046e-01,1.038676e-01,1.150385e-06,1.150385e-06,1.150792e-06,1.150385e-06,2.032859e-07
3.050000e-11,1.042172e-01,1.042172e-01,1.042542e-01,1.042172e-01,1.150427e-06,1.150427e-06,1.150834e-06,1.150427e-06,2.039909e-07
3.060000e-11,1.045668e-01,1.045668e-01,1.046039e-01,1.045668e-01,1.150468e-06,1.150468e-06,1.150875e-06,1.150468e-06,2.046960e-07
3.070000e-11,1.049164e-01,1.049164e-01,1.049536e-01,1.049164e-01,1.150510e-06,1.150510e-06,1.150917e-06,1.150510e-06,2.054010e-07
3.080000e-11,1.052659e-01,1.052659e-01,1.053034e-01,1.052659e-01,1.150552e-06,1.150552e-06,1.150959e-06,1.150552e-06,2.061061e-07
3.090000e-11,1.056156e-01,1.056156e-01,1.056531e-01,1.056156e-01,1.150594e-06,1.150594e-06,1.151001e-06,1.150594e-06,2.068111e-07
3.100000e-11,1.059652e-01,1.059652e-01,1.060028e-01,1.059652e-01,1.150636e-06,1.150636e-06,1.151043e-06,1.150636e-06,2.075162e-07
3.110000e-11,1.063148e-01,1.063148e-01,1.063526e-01,1.063148e-01,1.150678e-06,1.150678e-06,1.151085e-06,1.150678e-06,2.082212e-07
3.120000e-11,1.066644e-01,1.066644e-01,1.067024e-01,1.066644e-01,1.150721e-06,1.150721e-06,1.151128e-06,1.150721e-06,2.089262e-07
3.130000e-11,1.070141e-01,1.070141e-01,1.070521e-01,1.070141e-01,1.150763e-06,1.150763e-06,1.151170e-06,1.150763e-06,2.096313e-07
3.140000e-11,1.073638e-01,1.073638e-01,1.074019e-01,1.073638e-01,1.150806e-06,1.150806e-06,1.151213e-06,1.150806e-06,2.103363e-07
3.150000e-11,1.077135e-01,1.077135e-01,1.077517e-01,1.077135e-01,1.150849e-06,1.150849e-06,1.151256e-06,1.150849e-06,2.110414e-07
3.160000e-11,1.080631e-01,1.080631e-01,1.081016e-01,1.080631e-01,1.150892e-06,1.150892e-06,1.151299e-06,1.150892e-06,2.117464e-07
3.170000e-11,1.084129e-01,1.084129e-01,1.084514e-01,1.084129e-01,1.150935e-06,1.150935e-06,1.151342e-06,1.150935e-06,2.124515e-07
3.180000e-11,1.087626e-01,1.087626e-01,1.088012e-01,1.087626e-01,1.150978e-06,1.150978e-06,1.151385e-06,1.150978e-06,2.131565e-07
3.190000e-11,1.091123e-01,1.091123e-01,1.091511e-01,1.091123e-01,1.151022e-06,1.151022e-06,1.151429e-06,1.151022e-06,2.138616e-07
3.200000e-11,1.094621e-01,1.094621e-01,1.095010e-01,1.094621e-01,1.151065e-06,1.151065e-06,1.151472e-06,1.151065e-06,2.145666e-07
3.210000e-11,1.098118e-01,1.098118e-01,1.098508e-01,1.098118e-01,1.151109e-06,1.151109e-06,1.151516e-06,1.151109e-06,2.152716e-07
3.220000e-11,1.101616e-01,1.101616e-01,1.102007e-01,1.101616e-01,1.151153e-06,1.151153e-06,1.151560e-06,1.151153e-06,2.159767e-07
3.230000e-11,1.105114e-01,1.105114e-01,1.105507e-01,1.105114e-01,1.151197e-06,1.151197e-06,1.151604e-06,1.151197e-06,2.166817e-07
3.240000e-11,1.108612e-01,1.108612e-01,1.109006e-01,1.108612e-01,1.151241e-06,1.151241e-06,1.151648e-06,1.151241e-06,2.173868e-07
3.250000e-11,1.112110e-01,1.112110e-01,1.112505e-01,1.112110e-01,1.151285e-06,1.151285e-06,1.151693e-06,1.151285e-06,2.180918e-07
3.260000e-11,1.115608e-01,1.115608e-01,1.116005e-01,1.115608e-01,1.151330e-06,1.151330e-06,1.151737e-06,1.151330e-06,2.187968e-07
3.270000e-11,1.119107e-01,1.119107e-01,1.119504e-01,1.119107e-01,1.151374e-06,1.151374e-06,1.151782e-06,1.151374e-06,2.195019e-07
3.280000e-11,1.122605e-01,1.122605e-01,1.123004e-01,1.122605e-01,1.151419e-06,1.151419e-06,1.151826e-06,1.151419e-06,2.202069e-07
3.290000e-11,1.126104e-01,1.126104e-01,1.126504e-01,1.126104e-01,1.151464e-06,1.151464e-06,1.151871e-06,1.151464e-06,2.209120e-07
3.300000e-11,1.129603e-01,1.129603e-01,1.130004e-01,1.129603e-01,1.151509e-06,1.151509e-06,1.151916e-06,1.151509e-06,2.216170e-07
3.310000e-11,1.133102e-01,1.133102e-01,1.133504e-01,1.133102e-01,1.151554e-06,1.151554e-06,1.151962e-06,1.151554e-06,2.223220e-07
3.320000e-11,1.136601e-01,1.136601e-01,1.137005e-01,1.136601e-01,1.151599e-06,1.151599e-06,1.152007e-06,1.151599e-06,2.230271e-07
3.330000e-11,1.140100e-01,1.140100e-01,1.140505e-01,1.140100e-01,1.151645e-06,1.151645e-06,1.152052e-06,1.151645e-06,2.237321e-07
3.340000e-11,1.143600e-01,1.143600e-01,1.144006e-01,1.143600e-01,1.151690e-06,1.151690e-06,1.152098e-06,1.151690e-06,2.244371e-07
3.350000e-11,1.147099e-01,1.147099e-01,1.147507e-01,1.147099e-01,1.151736e-06,1.151736e-06,1.152144e-06,1.151736e-06,2.251422e-07
3.360000e-11,1.150599e-01,1.150599e-01,1.151008e-01,1.150599e-01,1.151782e-06,1.151782e-06,1.152190e-06,1.151782e-06,2.258472e-07
3.370000e-11,1.154099e-01,1.154099e-01,1.154509e-01,1.154099e-01,1.151828e-06,1.151828e-06,1.152236e-06,1.151828e-06,2.265522e-07
3.380000e-11,1.157598e-01,1.157598e-01,1.158010e-01,1.157598e-01,1.151874e-06,1.151874e-06,1.152282e-06,1.151874e-06,2.272573e-07
3.390000e-11,1.161099e-01,1.161099e-01,1.161511e-01,1.161099e-01,1.151921e-06,1.151921e-06,1.152328e-06,1.151921e-06,2.279623e-07
3.400000e-11,1.164599e-01,1.164599e-01,1.165013e-01,1.164599e-01,1.151967e-06,1.151967e-06,1.152375e-06,1.151967e-06,2.286673e-07
3.410000e-11,1.168099e-01,1.168099e-01,1.168514e-01,1.168099e-01,1.152014e-06,1.152014e-06,1.152422e-06,1.152014e-06,2.293723e-07
3.420000e-11,1.171600e-01,1.171600e-01,1.172016e-01,1.171600e-01,1.152061e-06,1.152061e-06,1.152468e-06,1.152061e-06,2.300774e-07
3.430000e-11,1.175100e-01,1.175100e-01,1.175518e-01,1.175100e-01,1.152108e-06,1.152108e-06,1.152515e-06,1.152108e-06,2.307824e-07
3.440000e-11,1.178601e-01,1.178601e-01,1.179020e-01,1.178601e-01,1.152155e-06,1.152155e-06,1.152563e-06,1.152155e-06,2.314874e-07
3.450000e-11,1.182102e-01,1.182102e-01,1.182522e-01,1.182102e-01,1.152202e-06,1.152202e-06,1.152610e-06,1.152202e-06,2.321924e-07
3.460000e-11,1.185603e-01,1.185603e-01,1.186024e-01,1.185603e-01,1.152249e-06,1.152249e-06,1.152657e-06,1.152249e-06,2.328975e-07
