time,"P(B1|X1|X1|X35)","P(B2|X1|X1|X35)","P(B1|X2|X20|X35)","P(B2|X2|X20|X35)","V(R1)","P(B1|X1|X2|X2)","P(B2|X1|X2|X2)","P(B1|X2|X6|X7)","P(B2|X2|X6|X7)","P(B1|X1|X1|X5)","P(B2|X1|X1|X5)"
8.120000e-11,1.491520e+00,2.043477e+00,1.491520e+00,2.043477e+00,-2.214601e-06,1.491520e+00,2.043477e+00,1.491520e+00,2.043477e+00,1.491520e+00,2.043477e+00
8.130000e-11,1.491792e+00,2.043723e+00,1.491792e+00,2.043723e+00,-2.213697e-06,1.491792e+00,2.043723e+00,1.491792e+00,2.043723e+00,1.491792e+00,2.043723e+00
8.140000e-11,1.492064e+00,2.043968e+00,1.492064e+00,2.043968e+00,-2.212804e-06,1.492064e+00,2.043969e+00,1.492064e+00,2.043968e+00,1.492064e+00,2.043968e+00
8.150000e-11,1.492336e+00,2.044214e+00,1.492336e+00,2.044214e+00,-2.211922e-06,1.492336e+00,2.044214e+00,1.492336e+00,2.044214e+00,1.492336e+00,2.044214e+00
8.160000e-11,1.492608e+00,2.044460e+00,1.492608e+00,2.044460e+00,-2.211050e-06,1.492608e+00,2.044460e+00,1.492608e+00,2.044460e+00,1.492608e+00,2.044460e+00
8.170000e-11,1.492880e+00,2.044705e+00,1.492880e+00,2.044705e+00,-2.210189e-06,1.492880e+00,2.044705e+00,1.492880e+00,2.044705e+00,1.492880e+00,2.044705e+00
8.180000e-11,1.493152e+00,2.044951e+00,1.493152e+00,2.044951e+00,-2.209338e-06,1.493153e+00,2.044951e+00,1.493152e+00,2.044951e+00,1.493152e+00,2.044951e+00
8.190000e-11,1.493425e+00,2.045197e+00,1.493425e+00,2.045197e+00,-2.208497e-06,1.493425e+00,2.045197e+00,1.493425e+00,2.045197e+00,1.493425e+00,2.045197e+00
8.200000e-11,1.493697e+00,2.045443e+00,1.493697e+00,2.045443e+00,-2.207667e-06,1.493697e+00,2.045443e+00,1.493697e+00,2.045442e+00,1.493697e+00,2.045443e+00
8.210000e-11,1.493970e+00,2.045688e+00,1.493970e+00,2.045688e+00,-2.206847e-06,1.493970e+00,2.045688e+00,1.493970e+00,2.045688e+00,1.493970e+00,2.045688e+00
8.220000e-11,1.494242e+00,2.045934e+00,1.494242e+00,2.045934e+00,-2.206037e-06,1.494242e+00,2.045934e+00,1.494242e+00,2.045934e+00,1.494242e+00,2.045934e+00
8.230000e-11,1.494515e+00,2.046180e+00,1.494515e+00,2.046180e+00,-2.205237e-06,1.494515e+00,2.046180e+00,1.494515e+00,2.046180e+00,1.494515e+00,2.046180e+00
8.240000e-11,1.494788e+00,2.046426e+00,1.494788e+00,2.046426e+00,-2.204446e-06,1.494788e+00,2.046426e+00,1.494788e+00,2.046426e+00,1.494788e+00,2.046426e+00
8.250000e-11,1.495060e+00,2.046672e+00,1.495060e+00,2.046672e+00,-2.203666e-06,1.495060e+00,2.046672e+00,1.495060e+00,2.046672e+00,1.495060e+00,2.046672e+00
8.260000e-11,1.495333e+00,2.046918e+00,1.495333e+00,2.046918e+00,-2.202896e-06,1.495333e+00,2.046918e+00,1.495333e+00,2.046918e+00,1.495333e+00,2.046918e+00
8.270000e-11,1.495606e+00,2.047164e+00,1.495606e+00,2.047164e+00,-2.202135e-06,1.495606e+00,2.047164e+00,1.495606e+00,2.047164e+00,1.495606e+00,2.047164e+00
8.280000e-11,1.495879e+00,2.047410e+00,1.495879e+00,2.047410e+00,-2.201384e-06,1.495879e+00,2.047410e+00,1.495879e+00,2.047410e+00,1.495879e+00,2.047410e+00
8.290000e-11,1.496152e+00,2.047656e+00,1.496152e+00,2.047656e+00,-2.200643e-06,1.496152e+00,2.047656e+00,1.496152e+00,2.047656e+00,1.496152e+00,2.047656e+00
8.300000e-11,1.496425e+00,2.047902e+00,1.496425e+00,2.047902e+00,-2.199911e-06,1.496425e+00,2.047902e+00,1.496425e+00,2.047902e+00,1.496425e+00,2.047902e+00
8.310000e-11,1.496698e+00,2.048148e+00,1.496698e+00,2.048148e+00,-2.199188e-06,1.496698e+00,2.048148e+00,1.496698e+00,2.048148e+00,1.496698e+00,2.048148e+00
8.320000e-11,1.496972e+00,2.048394e+00,1.496972e+00,2.048394e+00,-2.198475e-06,1.496972e+00,2.048394e+00,1.496972e+00,2.048394e+00,1.496972e+00,2.048394e+00
8.330000e-11,1.497245e+00,2.048640e+00,1.497245e+00,2.048640e+00,-2.197771e-06,1.497245e+00,2.048640e+00,1.497245e+00,2.048640e+00,1.497245e+00,2.048640e+00
8.340000e-11,1.497518e+00,2.048886e+00,1.497518e+00,2.048886e+00,-2.197077e-06,1.497518e+00,2.048886e+00,1.497518e+00,2.048886e+00,1.497518e+00,2.048886e+00
8.350000e-11,1.497792e+00,2.049132e+00,1.497792e+00,2.049132e+00,-2.196392e-06,1.497792e+00,2.049133e+00,1.497792e+00,2.049132e+00,1.497792e+00,2.049132e+00
8.360000e-11,1.498065e+00,2.049379e+00,1.498065e+00,2.049379e+00,-2.195716e-06,1.498065e+00,2.049379e+00,1.498065e+00,2.049379e+00,1.498065e+00,2.049379e+00
8.370000e-11,1.498339e+00,2.049625e+00,1.498339e+00,2.049625e+00,-2.195049e-06,1.498339e+00,2.049625e+00,1.498339e+00,2.049625e+00,1.498339e+00,2.049625e+00
8.380000e-11,1.498613e+00,2.049871e+00,1.498613e+00,2.049871e+00,-2.194391e-06,1.498613e+00,2.049871e+00,1.498613e+00,2.049871e+00,1.498613e+00,2.049871e+00
8.390000e-11,1.498886e+00,2.050118e+00,1.498886e+00,2.050118e+00,-2.193742e-06,1.498886e+00,2.050118e+00,1.498886e+00,2.050118e+00,1.498886e+00,2.050118e+00
8.400000e-11,1.499160e+00,2.050364e+00,1.499160e+00,2.050364e+00,-2.193101e-06,1.499160e+00,2.050364e+00,1.499160e+00,2.050364e+00,1.499160e+00,2.050364e+00
8.410000e-11,1.499434e+00,2.050610e+00,1.499434e+00,2.050610e+00,-2.192470e-06,1.499434e+00,2.050611e+00,1.499434e+00,2.050610e+00,1.499434e+00,2.050610e+00
8.420000e-11,1.499708e+00,2.050857e+00,1.499708e+00,2.050857e+00,-2.191847e-06,1.499708e+00,2.050857e+00,1.499708e+00,2.050857e+00,1.499708e+00,2.050857e+00
8.430000e-11,1.499982e+00,2.051103e+00,1.499982e+00,2.051103e+00,-2.191233e-06,1.499982e+00,2.051103e+00,1.499982e+00,2.051103e+00,1.499982e+00,2.051103e+00
8.440000e-11,1.500256e+00,2.051350e+00,1.500256e+00,2.051350e+00,-2.190628e-06,1.500256e+00,2.051350e+00,1.500256e+00,2.051350e+00,1.500256e+00,2.051350e+00
8.450000e-11,1.500531e+00,2.051596e+00,1.500531e+00,2.051596e+00,-2.190031e-06,1.500531e+00,2.051596e+00,1.500531e+00,2.051596e+00,1.500531e+00,2.051596e+00
8.460000e-11,1.500805e+00,2.051843e+00,1.500805e+00,2.051843e+00,-2.189443e-06,1.500805e+00,2.051843e+00,1.500805e+00,2.051843e+00,1.500805e+00,2.051843e+00
8.470000e-11,1.501079e+00,2.052090e+00,1.501079e+00,2.052090e+00,-2.188864e-06,1.501079e+00,2.052090e+00,1.501079e+00,2.052090e+00,1.501079e+00,2.052090e+00
8.480000e-11,1.501354e+00,2.052336e+00,1.501354e+00,2.052336e+00,-2.188292e-06,1.501354e+00,2.052336e+00,1.501354e+00,2.052336e+00,1.501354e+00,2.052336e+00
8.490000e-11,1.501628e+00,2.052583e+00,1.501628e+00,2.052583e+00,-2.187729e-06,1.501628e+00,2.052583e+00,1.501628e+00,2.052583e+00,1.501628e+00,2.052583e+00
8.500000e-11,1.501903e+00,2.052830e+00,1.501903e+00,2.052830e+00,-2.187175e-06,1.501903e+00,2.052830e+00,1.501903e+00,2.052830e+00,1.501903e+00,2.052830e+00
8.510000e-11,1.502177e+00,2.053076e+00,1.502177e+00,2.053076e+00,-2.186628e-06,1.502177e+00,2.053076e+00,1.502177e+00,2.053076e+00,1.502177e+00,2.053076e+00
8.520000e-11,1.502452e+00,2.053323e+00,1.502452e+00,2.053323e+00,-2.186090e-06,1.502452e+00,2.053323e+00,1.502452e+00,2.053323e+00,1.502452e+00,2.053323e+00
8.530000e-11,1.502727e+00,2.053570e+00,1.502727e+00,2.053570e+00,-2.185560e-06,1.502727e+00,2.053570e+00,1.502727e+00,2.053570e+00,1.502727e+00,2.053570e+00
8.540000e-11,1.503002e+00,2.053817e+00,1.503002e+00,2.053817e+00,-2.185038e-06,1.503002e+00,2.053817e+00,1.503002e+00,2.053817e+00,1.503002e+00,2.053817e+00
8.550000e-11,1.503277e+00,2.054064e+00,1.503277e+00,2.054064e+00,-2.184524e-06,1.503277e+00,2.054064e+00,1.503277e+00,2.054064e+00,1.503277e+00,2.054064e+00
8.560000e-11,1.503552e+00,2.054311e+00,1.503552e+00,2.054311e+00,-2.184018e-06,1.503552e+00,2.054311e+00,1.503552e+00,2.054311e+00,1.503552e+00,2.054311e+00
8.570000e-11,1.503827e+00,2.054558e+00,1.503827e+00,2.054558e+00,-2.183519e-06,1.503827e+00,2.054558e+00,1.503827e+00,2.054558e+00,1.503827e+00,2.054558e+00
8.580000e-11,1.504102e+00,2.054805e+00,1.504102e+00,2.054805e+00,-2.183029e-06,1.504102e+00,2.054805e+00,1.504102e+00,2.054805e+00,1.504102e+00,2.054805e+00
8.590000e-11,1.504377e+00,2.055052e+00,1.504377e+00,2.055052e+00,-2.182546e-06,1.504377e+00,2.055052e+00,1.504377e+00,2.055052e+00,1.504377e+00,2.055052e+00
8.600000e-11,1.504652e+00,2.055299e+00,1.504652e+00,2.055299e+00,-2.182071e-06,1.504652e+00,2.055299e+00,1.504652e+00,2.055299e+00,1.504652e+00,2.055299e+00
8.610000e-11,1.504928e+00,2.055546e+00,1.504928e+00,2.055546e+00,-2.181604e-06,1.504928e+00,2.055546e+00,1.504928e+00,2.055546e+00,1.504928e+00,2.055546e+00
8.620000e-11,1.505203e+00,2.055793e+00,1.505203e+00,2.055793e+00,-2.181145e-06,1.505203e+00,2.055793e+00,1.505203e+00,2.055793e+00,1.505203e+00,2.055793e+00
8.630000e-11,1.505479e+00,2.056040e+00,1.505479e+00,2.056040e+00,-2.180693e-06,1.505479e+00,2.056040e+00,1.505479e+00,2.056040e+00,1.505479e+00,2.056040e+00
8.640000e-11,1.505754e+00,2.056287e+00,1.505754e+00,2.056287e+00,-2.180248e-06,1.505755e+00,2.056287e+00,1.505754e+00,2.056287e+00,1.505754e+00,2.056287e+00
8.650000e-11,1.506030e+00,2.056534e+00,1.506030e+00,2.056534e+00,-2.179811e-06,1.506030e+00,2.056534e+00,1.506030e+00,2.056534e+00,1.506030e+00,2.056534e+00
8.660000e-11,1.506306e+00,2.056782e+00,1.506306e+00,2.056782e+00,-2.179382e-06,1.506306e+00,2.056782e+00,1.506306e+00,2.056782e+00,1.506306e+00,2.056782e+00
8.670000e-11,1.506582e+00,2.057029e+00,1.506582e+00,2.057029e+00,-2.178960e-06,1.506582e+00,2.057029e+00,1.506582e+00,2.057029e+00,1.506582e+00,2.057029e+00
8.680000e-11,1.506858e+00,2.057276e+00,1.506858e+00,2.057276e+00,-2.178545e-06,1.506858e+00,2.057276e+00,1.506858e+00,2.057276e+00,1.506858e+00,2.057276e+00
8.690000e-11,1.507134e+00,2.057524e+00,1.507134e+00,2.057524e+00,-2.178138e-06,1.507134e+00,2.057524e+00,1.507134e+00,2.057524e+00,1.507134e+00,2.057524e+00
8.700000e-11,1.507410e+00,2.057771e+00,1.507410e+00,2.057771e+00,-2.177737e-06,1.507410e+00,2.057771e+00,1.507410e+00,2.057771e+00,1.507410e+00,2.057771e+00
8.710000e-11,1.507686e+00,2.058018e+00,1.507686e+00,2.058018e+00,-2.177344e-06,1.507686e+00,2.058018e+00,1.507686e+00,2.058018e+00,1.507686e+00,2.058018e+00
8.720000e-11,1.507962e+00,2.058266e+00,1.507962e+00,2.058266e+00,-2.176958e-06,1.507962e+00,2.058266e+00,1.507962e+00,2.058266e+00,1.507962e+00,2.058266e+00
8.730000e-11,1.508238e+00,2.058513e+00,1.508238e+00,2.058513e+00,-2.176579e-06,1.508239e+00,2.058513e+00,1.508238e+00,2.058513e+00,1.508238e+00,2.058513e+00
8.740000e-11,1.508515e+00,2.058761e+00,1.508515e+00,2.058761e+00,-2.176208e-06,1.508515e+00,2.058761e+00,1.508515e+00,2.058761e+00,1.508515e+00,2.058761e+00
8.750000e-11,1.508791e+00,2.059008e+00,1.508791e+00,2.059008e+00,-2.175843e-06,1.508791e+00,2.059009e+00,1.508791e+00,2.059008e+00,1.508791e+00,2.059008e+00
8.760000e-11,1.509068e+00,2.059256e+00,1.509068e+00,2.059256e+00,-2.175485e-06,1.509068e+00,2.059256e+00,1.509068e+00,2.059256e+00,1.509068e+00,2.059256e+00
8.770000e-11,1.509344e+00,2.059504e+00,1.509344e+00,2.059504e+00,-2.175134e-06,1.509345e+00,2.059504e+00,1.509344e+00,2.059504e+00,1.509344e+00,2.059504e+00
8.780000e-11,1.509621e+00,2.059751e+00,1.509621e+00,2.059751e+00,-2.174790e-06,1.509621e+00,2.059751e+00,1.509621e+00,2.059751e+00,1.509621e+00,2.059751e+00
8.790000e-11,1.509898e+00,2.059999e+00,1.509898e+00,2.059999e+00,-2.174453e-06,1.509898e+00,2.059999e+00,1.509898e+00,2.059999e+00,1.509898e+00,2.059999e+00
8.800000e-11,1.510175e+00,2.060247e+00,1.510175e+00,2.060247e+00,-2.174122e-06,1.510175e+00,2.060247e+00,1.510175e+00,2.060247e+00,1.510175e+00,2.060247e+00
8.810000e-11,1.510452e+00,2.060495e+00,1.510452e+00,2.060495e+00,-2.173798e-06,1.510452e+00,2.060495e+00,1.510452e+00,2.060495e+00,1.510452e+00,2.060495e+00
8.820000e-11,1.510729e+00,2.060742e+00,1.510729e+00,2.060742e+00,-2.173481e-06,1.510729e+00,2.060742e+00,1.510729e+00,2.060742e+00,1.510729e+00,2.060742e+00
8.830000e-11,1.511006e+00,2.060990e+00,1.511006e+00,2.060990e+00,-2.173171e-06,1.511006e+00,2.060990e+00,1.511006e+00,2.060990e+00,1.511006e+00,2.060990e+00
8.840000e-11,1.511283e+00,2.061238e+00,1.511283e+00,2.061238e+00,-2.172867e-06,1.511283e+00,2.061238e+00,1.511283e+00,2.061238e+00,1.511283e+00,2.061238e+00
8.850000e-11,1.511560e+00,2.061486e+00,1.511560e+00,2.061486e+00,-2.172570e-06,1.511560e+00,2.061486e+00,1.511560e+00,2.061486e+00,1.511560e+00,2.061486e+00
8.860000e-11,1.511837e+00,2.061734e+00,1.511837e+00,2.061734e+00,-2.172279e-06,1.511838e+00,2.061734e+00,1.511837e+00,2.061734e+00,1.511837e+00,2.061734e+00
8.870000e-11,1.512115e+00,2.061982e+00,1.512115e+00,2.061982e+00,-2.171995e-06,1.512115e+00,2.061982e+00,1.512115e+00,2.061982e+00,1.512115e+00,2.061982e+00
8.880000e-11,1.512392e+00,2.062230e+00,1.512392e+00,2.062230e+00,-2.171717e-06,1.512392e+00,2.062230e+00,1.512392e+00,2.062230e+00,1.512392e+00,2.062230e+00
8.890000e-11,1.512670e+00,2.062478e+00,1.512670e+00,2.062478e+00,-2.171445e-06,1.512670e+00,2.062478e+00,1.512670e+00,2.062478e+00,1.512670e+00,2.062478e+00
8.900000e-11,1.512948e+00,2.062726e+00,1.512948e+00,2.062726e+00,-2.171180e-06,1.512948e+00,2.062726e+00,1.512948e+00,2.062726e+00,1.512948e+00,2.062726e+00
8.910000e-11,1.513225e+00,2.062974e+00,1.513225e+00,2.062974e+00,-2.170922e-06,1.513225e+00,2.062974e+00,1.513225e+00,2.062974e+00,1.513225e+00,2.062974e+00
8.920000e-11,1.513503e+00,2.063223e+00,1.513503e+00,2.063223e+00,-2.170669e-06,1.513503e+00,2.063223e+00,1.513503e+00,2.063223e+00,1.513503e+00,2.063223e+00
8.930000e-11,1.513781e+00,2.063471e+00,1.513781e+00,2.063471e+00,-2.170423e-06,1.513781e+00,2.063471e+00,1.513781e+00,2.063471e+00,1.513781e+00,2.063471e+00
8.940000e-11,1.514059e+00,2.063719e+00,1.514059e+00,2.063719e+00,-2.170182e-06,1.514059e+00,2.063719e+00,1.514059e+00,2.063719e+00,1.514059e+00,2.063719e+00
8.950000e-11,1.514337e+00,2.063967e+00,1.514337e+00,2.063967e+00,-2.169949e-06,1.514337e+00,2.063967e+00,1.514337e+00,2.063967e+00,1.514337e+00,2.063967e+00
8.960000e-11,1.514615e+00,2.064216e+00,1.514615e+00,2.064216e+00,-2.169721e-06,1.514615e+00,2.064216e+00,1.514615e+00,2.064216e+00,1.514615e+00,2.064216e+00
8.970000e-11,1.514893e+00,2.064464e+00,1.514893e+00,2.064464e+00,-2.169499e-06,1.514893e+00,2.064464e+00,1.514893e+00,2.064464e+00,1.514893e+00,2.064464e+00
8.980000e-11,1.515171e+00,2.064712e+00,1.515171e+00,2.064712e+00,-2.169283e-06,1.515171e+00,2.064713e+00,1.515171e+00,2.064712e+00,1.515171e+00,2.064712e+00
8.990000e-11,1.515450e+00,2.064961e+00,1.515450e+00,2.064961e+00,-2.169073e-06,1.515450e+00,2.064961e+00,1.515450e+00,2.064961e+00,1.515450e+00,2.064961e+00
9.000000e-11,1.515728e+00,2.065209e+00,1.515728e+00,2.065209e+00,-2.168869e-06,1.515728e+00,2.065209e+00,1.515728e+00,2.065209e+00,1.515728e+00,2.065209e+00
9.010000e-11,1.516007e+00,2.065458e+00,1.516007e+00,2.065458e+00,-2.168672e-06,1.516007e+00,2.065458e+00,1.516007e+00,2.065458e+00,1.516007e+00,2.065458e+00
9.020000e-11,1.516285e+00,2.065706e+00,1.516285e+00,2.065706e+00,-2.168480e-06,1.516285e+00,2.065707e+00,1.516285e+00,2.065706e+00,1.516285e+00,2.065706e+00
9.030000e-11,1.516564e+00,2.065955e+00,1.516564e+00,2.065955e+00,-2.168293e-06,1.516564e+00,2.065955e+00,1.516564e+00,2.065955e+00,1.516564e+00,2.065955e+00
9.040000e-11,1.516843e+00,2.066204e+00,1.516843e+00,2.066204e+00,-2.168113e-06,1.516843e+00,2.066204e+00,1.516843e+00,2.066204e+00,1.516843e+00,2.066204e+00
9.050000e-11,1.517121e+00,2.066452e+00,1.517121e+00,2.066452e+00,-2.167938e-06,1.517121e+00,2.066452e+00,1.517121e+00,2.066452e+00,1.517121e+00,2.066452e+00
9.060000e-11,1.517400e+00,2.066701e+00,1.517400e+00,2.066701e+00,-2.167770e-06,1.517400e+00,2.066701e+00,1.517400e+00,2.066701e+00,1.517400e+00,2.066701e+00
9.070000e-11,1.517679e+00,2.066950e+00,1.517679e+00,2.066950e+00,-2.167606e-06,1.517679e+00,2.066950e+00,1.517679e+00,2.066950e+00,1.517679e+00,2.066950e+00
9.080000e-11,1.517958e+00,2.067199e+00,1.517958e+00,2.067199e+00,-2.167449e-06,1.517958e+00,2.067199e+00,1.517958e+00,2.067199e+00,1.517958e+00,2.067199e+00
9.090000e-11,1.518238e+00,2.067447e+00,1.518238e+00,2.067447e+00,-2.167297e-06,1.518238e+00,2.067447e+00,1.518238e+00,2.067447e+00,1.518238e+00,2.067447e+00
9.100000e-11,1.518517e+00,2.067696e+00,1.518517e+00,2.067696e+00,-2.167151e-06,1.518517e+00,2.067696e+00,1.518517e+00,2.067696e+00,1.518517e+00,2.067696e+00
9.110000e-11,1.518796e+00,2.067945e+00,1.518796e+00,2.067945e+00,-2.167010e-06,1.518796e+00,2.067945e+00,1.518796e+00,2.067945e+00,1.518796e+00,2.067945e+00
9.120000e-11,1.519075e+00,2.068194e+00,1.519075e+00,2.068194e+00,-2.166875e-06,1.519076e+00,2.068194e+00,1.519075e+00,2.068194e+00,1.519075e+00,2.068194e+00
9.130000e-11,1.519355e+00,2.068443e+00,1.519355e+00,2.068443e+00,-2.166745e-06,1.519355e+00,2.068443e+00,1.519355e+00,2.068443e+00,1.519355e+00,2.068443e+00
9.140000e-11,1.519634e+00,2.068692e+00,1.519634e+00,2.068692e+00,-2.166621e-06,1.519635e+00,2.068692e+00,1.519634e+00,2.068692e+00,1.519634e+00,2.068692e+00
9.150000e-11,1.519914e+00,2.068941e+00,1.519914e+00,2.068941e+00,-2.166503e-06,1.519914e+00,2.068941e+00,1.519914e+00,2.068941e+00,1.519914e+00,2.068941e+00
9.160000e-11,1.520194e+00,2.069190e+00,1.520194e+00,2.069190e+00,-2.166389e-06,1.520194e+00,2.069190e+00,1.520194e+00,2.069190e+00,1.520194e+00,2.069190e+00
9.170000e-11,1.520474e+00,2.069439e+00,1.520474e+00,2.069439e+00,-2.166281e-06,1.520474e+00,2.069439e+00,1.520474e+00,2.069439e+00,1.520474e+00,2.069439e+00
9.180000e-11,1.520754e+00,2.069689e+00,1.520754e+00,2.069689e+00,-2.166179e-06,1.520754e+00,2.069689e+00,1.520754e+00,2.069689e+00,1.520754e+00,2.069689e+00
9.190000e-11,1.521033e+00,2.069938e+00,1.521033e+00,2.069938e+00,-2.166081e-06,1.521034e+00,2.069938e+00,1.521033e+00,2.069938e+00,1.521033e+00,2.069938e+00
9.200000e-11,1.521314e+00,2.070187e+00,1.521314e+00,2.070187e+00,-2.165989e-06,1.521314e+00,2.070187e+00,1.521314e+00,2.070187e+00,1.521314e+00,2.070187e+00
9.210000e-11,1.521594e+00,2.070436e+00,1.521594e+00,2.070436e+00,-2.165902e-06,1.521594e+00,2.070436e+00,1.521594e+00,2.070436e+00,1.521594e+00,2.070436e+00
9.220000e-11,1.521874e+00,2.070686e+00,1.521874e+00,2.070686e+00,-2.165821e-06,1.521874e+00,2.070686e+00,1.521874e+00,2.070686e+00,1.521874e+00,2.070686e+00
9.230000e-11,1.522154e+00,2.070935e+00,1.522154e+00,2.070935e+00,-2.165744e-06,1.522154e+00,2.070935e+00,1.522154e+00,2.070935e+00,1.522154e+00,2.070935e+00
9.240000e-11,1.522435e+00,2.071184e+00,1.522435e+00,2.071184e+00,-2.165673e-06,1.522435e+00,2.071184e+00,1.522435e+00,2.071184e+00,1.522435e+00,2.071184e+00
9.250000e-11,1.522715e+00,2.071434e+00,1.522715e+00,2.071434e+00,-2.165607e-06,1.522715e+00,2.071434e+00,1.522715e+00,2.071434e+00,1.522715e+00,2.071434e+00
9.260000e-11,1.522996e+00,2.071683e+00,1.522996e+00,2.071683e+00,-2.165546e-06,1.522996e+00,2.071683e+00,1.522996e+00,2.071683e+00,1.522996e+00,2.071683e+00
9.270000e-11,1.523276e+00,2.071933e+00,1.523276e+00,2.071933e+00,-2.165490e-06,1.523276e+00,2.071933e+00,1.523276e+00,2.071933e+00,1.523276e+00,2.071933e+00
9.280000e-11,1.523557e+00,2.072182e+00,1.523557e+00,2.072182e+00,-2.165439e-06,1.523557e+00,2.072182e+00,1.523557e+00,2.072182e+00,1.523557e+00,2.072182e+00
9.290000e-11,1.523838e+00,2.072432e+00,1.523838e+00,2.072432e+00,-2.165393e-06,1.523838e+00,2.072432e+00,1.523838e+00,2.072432e+00,1.523838e+00,2.072432e+00
9.300000e-11,1.524119e+00,2.072682e+00,1.524119e+00,2.072682e+00,-2.165352e-06,1.524119e+00,2.072682e+00,1.524119e+00,2.072682e+00,1.524119e+00,2.072682e+00
9.310000e-11,1.524400e+00,2.072931e+00,1.524400e+00,2.072931e+00,-2.165316e-06,1.524400e+00,2.072931e+00,1.524399e+00,2.072931e+00,1.524400e+00,2.072931e+00
9.320000e-11,1.524681e+00,2.073181e+00,1.524681e+00,2.073181e+00,-2.165285e-06,1.524681e+00,2.073181e+00,1.524681e+00,2.073181e+00,1.524681e+00,2.073181e+00
9.330000e-11,1.524962e+00,2.073431e+00,1.524962e+00,2.073431e+00,-2.165259e-06,1.524962e+00,2.073431e+00,1.524962e+00,2.073431e+00,1.524962e+00,2.073431e+00
9.340000e-11,1.525243e+00,2.073681e+00,1.525243e+00,2.073681e+00,-2.165237e-06,1.525243e+00,2.073681e+00,1.525243e+00,2.073681e+00,1.525243e+00,2.073681e+00
9.350000e-11,1.525524e+00,2.073931e+00,1.525524e+00,2.073931e+00,-2.165221e-06,1.525524e+00,2.073931e+00,1.525524e+00,2.073931e+00,1.525524e+00,2.073931e+00
9.360000e-11,1.525806e+00,2.074180e+00,1.525806e+00,2.074180e+00,-2.165209e-06,1.525806e+00,2.074180e+00,1.525806e+00,2.074180e+00,1.525806e+00,2.074180e+00
9.370000e-11,1.526087e+00,2.074430e+00,1.526087e+00,2.074430e+00,-2.165202e-06,1.526087e+00,2.074430e+00,1.526087e+00,2.074430e+00,1.526087e+00,2.074430e+00
9.380000e-11,1.526369e+00,2.074680e+00,1.526369e+00,2.074680e+00,-2.165200e-06,1.526369e+00,2.074680e+00,1.526369e+00,2.074680e+00,1.526369e+00,2.074680e+00
9.390000e-11,1.526650e+00,2.074930e+00,1.526650e+00,2.074930e+00,-2.165202e-06,1.526650e+00,2.074930e+00,1.526650e+00,2.074930e+00,1.526650e+00,2.074930e+00
9.400000e-11,1.526932e+00,2.075180e+00,1.526932e+00,2.075180e+00,-2.165210e-06,1.526932e+00,2.075180e+00,1.526932e+00,2.075180e+00,1.526932e+00,2.075180e+00
9.410000e-11,1.527214e+00,2.075431e+00,1.527214e+00,2.075431e+00,-2.165221e-06,1.527214e+00,2.075431e+00,1.527214e+00,2.075430e+00,1.527214e+00,2.075431e+00
9.420000e-11,1.527496e+00,2.075681e+00,1.527496e+00,2.075681e+00,-2.165238e-06,1.527496e+00,2.075681e+00,1.527496e+00,2.075681e+00,1.527496e+00,2.075681e+00
9.430000e-11,1.527778e+00,2.075931e+00,1.527778e+00,2.075931e+00,-2.165259e-06,1.527778e+00,2.075931e+00,1.527778e+00,2.075931e+00,1.527778e+00,2.075931e+00
9.440000e-11,1.528060e+00,2.076181e+00,1.528060e+00,2.076181e+00,-2.165285e-06,1.528060e+00,2.076181e+00,1.528060e+00,2.076181e+00,1.528060e+00,2.076181e+00
9.450000e-11,1.528342e+00,2.076431e+00,1.528342e+00,2.076431e+00,-2.165315e-06,1.528342e+00,2.076431e+00,1.528342e+00,2.076431e+00,1.528342e+00,2.076431e+00
9.460000e-11,1.528624e+00,2.076682e+00,1.528624e+00,2.076682e+00,-2.165350e-06,1.528624e+00,2.076682e+00,1.528624e+00,2.076682e+00,1.528624e+00,2.076682e+00
9.470000e-11,1.528906e+00,2.076932e+00,1.528906e+00,2.076932e+00,-2.165390e-06,1.528906e+00,2.076932e+00,1.528906e+00,2.076932e+00,1.528906e+00,2.076932e+00
9.480000e-11,1.529189e+00,2.077182e+00,1.529189e+00,2.077182e+00,-2.165433e-06,1.529189e+00,2.077182e+00,1.529189e+00,2.077182e+00,1.529189e+00,2.077182e+00
9.490000e-11,1.529471e+00,2.077433e+00,1.529471e+00,2.077433e+00,-2.165482e-06,1.529471e+00,2.077433e+00,1.529471e+00,2.077433e+00,1.529471e+00,2.077433e+00
9.500000e-11,1.529754e+00,2.077683e+00,1.529754e+00,2.077683e+00,-2.165535e-06,1.529754e+00,2.077683e+00,1.529754e+00,2.077683e+00,1.529754e+00,2.077683e+00
9.510000e-11,1.530037e+00,2.077934e+00,1.530037e+00,2.077934e+00,-2.165592e-06,1.530037e+00,2.077934e+00,1.530037e+00,2.077934e+00,1.530037e+00,2.077934e+00
9.520000e-11,1.530319e+00,2.078184e+00,1.530319e+00,2.078184e+00,-2.165654e-06,1.530319e+00,2.078184e+00,1.530319e+00,2.078184e+00,1.530319e+00,2.078184e+00
9.530000e-11,1.530602e+00,2.078435e+00,1.530602e+00,2.078435e+00,-2.165720e-06,1.530602e+00,2.078435e+00,1.530602e+00,2.078435e+00,1.530602e+00,2.078435e+00
