time,P(B1|X1|X5|X73),P(B2|X1|X5|X73),P(B1|X1|X5|X32),P(B2|X1|X5|X32),P(B1|X1|X5|X34),P(B2|X1|X5|X34),P(B1|X1|X1),P(B2|X1|X1),P(B1|X2|X1),P(B2|X2|X1),P(B1|X5|X1),P(B2|X5|X1),P(B1|X7|X1),P(B2|X7|X1),V(R31),V(R51),V(R72)
5.262e-10,1.545507,2.140877,5.28247,4.6871,4.571009,4.007497,1.501939,2.103062,1.46128,2.067042,5.310475,4.720004,4.970852,4.355376,-2.089068e-11,-5.466773e-06,0.0
5.263e-10,1.545507,2.140877,5.28247,4.6871,4.587473,4.020479,1.502037,2.103149,1.461328,2.067085,5.310476,4.720006,4.970849,4.355373,-2.071765e-11,-5.423337e-06,0.0
5.264e-10,1.545507,2.140877,5.28247,4.6871,4.603786,4.033437,1.502139,2.103238,1.461377,2.067129,5.310478,4.720008,4.970846,4.35537,-2.054605e-11,-5.380088e-06,0.0
5.265e-10,1.545507,2.140877,5.28247,4.6871,4.619966,4.046381,1.502244,2.103331,1.461428,2.067175,5.31048,4.72001,4.970843,4.355367,-2.037588e-11,-5.337053e-06,0.0
5.266e-10,1.545507,2.140877,5.28247,4.6871,4.636023,4.05932,1.502351,2.103426,1.46148,2.067222,5.310482,4.720012,4.97084,4.355364,-2.020712e-11,-5.294261e-06,0.0
5.267e-10,1.545507,2.140877,5.28247,4.6871,4.651955,4.072249,1.502462,2.103524,1.461535,2.067271,5.310484,4.720014,4.970837,4.355361,-2.003972e-11,-5.25174e-06,0.0
5.268e-10,1.545507,2.140877,5.28247,4.6871,4.667753,4.085162,1.502577,2.103624,1.46159,2.067321,5.310485,4.720016,4.970833,4.355358,-1.987377e-11,-5.209517e-06,0.0
5.269e-10,1.545507,2.140877,5.28247,4.6871,4.683398,4.098042,1.502695,2.103728,1.461648,2.067373,5.310487,4.720019,4.97083,4.355355,-1.970914e-11,-5.167614e-06,0.0
5.27e-10,1.545507,2.140877,5.28247,4.6871,4.698866,4.11087,1.502816,2.103836,1.461707,2.067426,5.310489,4.720021,4.970826,4.355351,-1.954592e-11,-5.126055e-06,0.0
5.271e-10,1.545507,2.140877,5.28247,4.6871,4.714129,4.123621,1.502941,2.103946,1.461767,2.067481,5.310492,4.720023,4.970823,4.355348,-1.938404e-11,-5.084858e-06,0.0
5.272e-10,1.545507,2.140877,5.28247,4.6871,4.729153,4.136266,1.50307,2.104059,1.46183,2.067537,5.310494,4.720026,4.970819,4.355344,-1.922348e-11,-5.044038e-06,0.0
5.273e-10,1.545507,2.140877,5.28247,4.6871,4.743903,4.148775,1.503203,2.104176,1.461895,2.067595,5.310496,4.720029,4.970815,4.35534,-1.906425e-11,-5.003607e-06,0.0
5.274e-10,1.545507,2.140877,5.28247,4.6871,4.758343,4.161115,1.50334,2.104297,1.461961,2.067655,5.310498,4.720031,4.970811,4.355336,-1.890636e-11,-4.963572e-06,0.0
5.275e-10,1.545507,2.140877,5.28247,4.6871,4.772438,4.173255,1.503481,2.104421,1.46203,2.067717,5.310501,4.720034,4.970807,4.355332,-1.874976e-11,-4.923938e-06,0.0
5.276e-10,1.545507,2.140877,5.28247,4.6871,4.786154,4.18516,1.503626,2.104549,1.462101,2.067781,5.310503,4.720037,4.970803,4.355328,-1.859448e-11,-4.884703e-06,0.0
5.277e-10,1.545507,2.140877,5.28247,4.6871,4.79946,4.196801,1.503775,2.104681,1.462173,2.067846,5.310506,4.72004,4.970798,4.355324,-1.844047e-11,-4.845865e-06,0.0
5.278e-10,1.545507,2.140877,5.28247,4.6871,4.81233,4.208148,1.503929,2.104817,1.462248,2.067913,5.310509,4.720043,4.970794,4.355319,-1.828772e-11,-4.807416e-06,0.0
5.279e-10,1.545507,2.140877,5.28247,4.6871,4.824743,4.219176,1.504088,2.104957,1.462325,2.067983,5.310511,4.720047,4.970789,4.355315,-1.813626e-11,-4.769346e-06,0.0
5.28e-10,1.545507,2.140877,5.28247,4.6871,4.836681,4.229864,1.504252,2.105101,1.462405,2.068055,5.310514,4.72005,4.970784,4.35531,-1.798606e-11,-4.731643e-06,0.0
5.281e-10,1.545507,2.140877,5.28247,4.6871,4.848136,4.240193,1.50442,2.105249,1.462487,2.068128,5.310517,4.720053,4.970779,4.355305,-1.783709e-11,-4.69429e-06,0.0
5.282e-10,1.545507,2.140877,5.28247,4.6871,4.859102,4.250152,1.504594,2.105402,1.462571,2.068204,5.31052,4.720057,4.970774,4.3553,-1.768934e-11,-4.657273e-06,0.0
5.283e-10,1.545507,2.140877,5.28247,4.6871,4.869583,4.259734,1.504772,2.105559,1.462658,2.068283,5.310523,4.720061,4.970769,4.355295,-1.754282e-11,-4.620571e-06,0.0
5.284e-10,1.545507,2.140877,5.28247,4.6871,4.879586,4.268938,1.504956,2.105721,1.462748,2.068363,5.310526,4.720064,4.970763,4.35529,-1.739753e-11,-4.584168e-06,0.0
5.285e-10,1.545507,2.140877,5.28247,4.6871,4.889125,4.277768,1.505146,2.105888,1.46284,2.068446,5.31053,4.720068,4.970758,4.355284,-1.725342e-11,-4.548045e-06,0.0
5.286e-10,1.545507,2.140877,5.28247,4.6871,4.89822,4.286234,1.505341,2.10606,1.462935,2.068532,5.310533,4.720072,4.970752,4.355279,-1.711053e-11,-4.512183e-06,0.0
5.287e-10,1.545507,2.140877,5.28247,4.6871,4.906893,4.29435,1.505542,2.106237,1.463033,2.06862,5.310537,4.720076,4.970746,4.355273,-1.696881e-11,-4.476565e-06,0.0
5.288e-10,1.545507,2.140877,5.28247,4.6871,4.915174,4.302137,1.50575,2.10642,1.463134,2.06871,5.31054,4.720081,4.97074,4.355267,-1.682828e-11,-4.441174e-06,0.0
5.289e-10,1.545507,2.140877,5.28247,4.6871,4.923093,4.309617,1.505963,2.106608,1.463238,2.068804,5.310544,4.720085,4.970733,4.355261,-1.668888e-11,-4.405997e-06,0.0
5.29e-10,1.545507,2.140877,5.28247,4.6871,4.930683,4.316817,1.506183,2.106801,1.463345,2.0689,5.310548,4.720089,4.970727,4.355254,-1.655067e-11,-4.37102e-06,0.0
5.291e-10,1.545507,2.140877,5.28247,4.6871,4.937979,4.323767,1.50641,2.107001,1.463455,2.068999,5.310552,4.720094,4.97072,4.355248,-1.64136e-11,-4.336234e-06,0.0
5.292e-10,1.545507,2.140877,5.28247,4.6871,4.945017,4.330496,1.506643,2.107206,1.463569,2.069102,5.310556,4.720099,4.970713,4.355241,-1.627763e-11,-4.301631e-06,0.0
5.293e-10,1.545507,2.140877,5.28247,4.6871,4.951833,4.337036,1.506883,2.107418,1.463686,2.069207,5.31056,4.720104,4.970706,4.355234,-1.614282e-11,-4.267204e-06,0.0
5.294e-10,1.545507,2.140877,5.28247,4.6871,4.958461,4.343418,1.507131,2.107636,1.463806,2.069315,5.310564,4.720109,4.970699,4.355227,-1.600911e-11,-4.232951e-06,0.0
5.295e-10,1.545507,2.140877,5.28247,4.6871,4.964933,4.349672,1.507386,2.10786,1.46393,2.069427,5.310568,4.720114,4.970691,4.355219,-1.587651e-11,-4.19887e-06,0.0
5.296e-10,1.545507,2.140877,5.28247,4.6871,4.971282,4.355827,1.507649,2.108091,1.464058,2.069542,5.310573,4.720119,4.970683,4.355212,-1.574503e-11,-4.164964e-06,0.0
5.297e-10,1.545507,2.140877,5.28247,4.6871,4.977534,4.361908,1.50792,2.108329,1.46419,2.06966,5.310578,4.720125,4.970675,4.355204,-1.561459e-11,-4.131235e-06,0.0
5.298e-10,1.545507,2.140877,5.28247,4.6871,4.983714,4.367939,1.508199,2.108574,1.464326,2.069782,5.310582,4.72013,4.970667,4.355196,-1.548527e-11,-4.09769e-06,0.0
5.299e-10,1.545507,2.140877,5.28247,4.6871,4.989842,4.373939,1.508486,2.108827,1.464465,2.069908,5.310587,4.720136,4.970658,4.355188,-1.535701e-11,-4.064335e-06,0.0
5.3e-10,1.545507,2.140877,5.28247,4.6871,4.995936,4.379923,1.508782,2.109087,1.464609,2.070037,5.310592,4.720142,4.97065,4.355179,-1.522981e-11,-4.031179e-06,0.0
5.301e-10,1.545507,2.140877,5.28247,4.6871,5.002007,4.385905,1.509087,2.109355,1.464758,2.070171,5.310598,4.720148,4.970641,4.35517,-1.510369e-11,-3.998232e-06,0.0
5.302e-10,1.545507,2.140877,5.28247,4.6871,5.008064,4.391891,1.509401,2.109631,1.46491,2.070308,5.310603,4.720155,4.970631,4.355161,-1.497859e-11,-3.965502e-06,0.0
5.303e-10,1.545507,2.140877,5.28247,4.6871,5.014111,4.397886,1.509724,2.109915,1.465068,2.070449,5.310608,4.720161,4.970622,4.355152,-1.485453e-11,-3.933001e-06,0.0
5.304e-10,1.545507,2.140877,5.28247,4.6871,5.020148,4.40389,1.510057,2.110208,1.46523,2.070595,5.310614,4.720168,4.970612,4.355142,-1.473148e-11,-3.900738e-06,0.0
5.305e-10,1.545507,2.140877,5.28247,4.6871,5.02617,4.409901,1.510401,2.110509,1.465397,2.070745,5.31062,4.720175,4.970602,4.355133,-1.460948e-11,-3.868724e-06,0.0
5.306e-10,1.545507,2.140877,5.28247,4.6871,5.032173,4.415911,1.510754,2.11082,1.465569,2.0709,5.310626,4.720182,4.970591,4.355122,-1.448848e-11,-3.836967e-06,0.0
5.307e-10,1.545507,2.140877,5.28247,4.6871,5.038145,4.42191,1.511118,2.11114,1.465746,2.071059,5.310632,4.720189,4.970581,4.355112,-1.436848e-11,-3.805477e-06,0.0
5.308e-10,1.545507,2.140877,5.28247,4.6871,5.044074,4.427888,1.511494,2.111469,1.465929,2.071223,5.310639,4.720197,4.97057,4.355101,-1.424946e-11,-3.774259e-06,0.0
5.309e-10,1.545507,2.140877,5.28247,4.6871,5.049947,4.43383,1.51188,2.111809,1.466117,2.071392,5.310645,4.720205,4.970558,4.35509,-1.413144e-11,-3.743321e-06,0.0
5.31e-10,1.545507,2.140877,5.28247,4.6871,5.055748,4.439721,1.512278,2.112158,1.46631,2.071566,5.310652,4.720213,4.970546,4.355079,-1.401441e-11,-3.712666e-06,0.0
5.311e-10,1.545507,2.140877,5.28247,4.6871,5.061462,4.445545,1.512689,2.112518,1.46651,2.071745,5.310659,4.720221,4.970534,4.355067,-1.389835e-11,-3.682296e-06,0.0
5.312e-10,1.545507,2.140877,5.28247,4.6871,5.067073,4.451285,1.513111,2.112889,1.466715,2.071929,5.310667,4.72023,4.970522,4.355055,-1.378321e-11,-3.652214e-06,0.0
5.313e-10,1.545507,2.140877,5.28247,4.6871,5.072565,4.456924,1.513546,2.11327,1.466927,2.07212,5.310674,4.720239,4.970509,4.355042,-1.366904e-11,-3.622418e-06,0.0
5.314e-10,1.545507,2.140877,5.28247,4.6871,5.077924,4.462446,1.513995,2.113664,1.467145,2.072315,5.310682,4.720248,4.970496,4.355029,-1.355584e-11,-3.592906e-06,0.0
5.315e-10,1.545507,2.140877,5.28247,4.6871,5.083137,4.467837,1.514457,2.114069,1.46737,2.072517,5.31069,4.720257,4.970482,4.355016,-1.344355e-11,-3.563675e-06,0.0
5.316e-10,1.545507,2.140877,5.28247,4.6871,5.088191,4.473083,1.514932,2.114486,1.467601,2.072725,5.310698,4.720267,4.970468,4.355002,-1.333223e-11,-3.534719e-06,0.0
5.317e-10,1.545507,2.140877,5.28247,4.6871,5.093078,4.478173,1.515422,2.114915,1.46784,2.072939,5.310706,4.720277,4.970453,4.354988,-1.322178e-11,-3.506032e-06,0.0
5.318e-10,1.545507,2.140877,5.28247,4.6871,5.09779,4.483096,1.515927,2.115357,1.468085,2.073159,5.310715,4.720287,4.970438,4.354973,-1.311228e-11,-3.477607e-06,0.0
5.319e-10,1.545507,2.140877,5.28247,4.6871,5.102323,4.487847,1.516447,2.115813,1.468338,2.073386,5.310724,4.720297,4.970423,4.354958,-1.300369e-11,-3.449435e-06,0.0
5.32e-10,1.545507,2.140877,5.28247,4.6871,5.106673,4.492419,1.516983,2.116282,1.468599,2.07362,5.310733,4.720308,4.970407,4.354943,-1.289596e-11,-3.421509e-06,0.0
5.321e-10,1.545507,2.140877,5.28247,4.6871,5.110841,4.496812,1.517535,2.116765,1.468867,2.073861,5.310743,4.720319,4.970391,4.354927,-1.278917e-11,-3.393817e-06,0.0
5.322e-10,1.545507,2.140877,5.28247,4.6871,5.11483,4.501025,1.518103,2.117262,1.469143,2.074109,5.310753,4.720331,4.970374,4.354911,-1.268323e-11,-3.366352e-06,0.0
5.323e-10,1.545507,2.140877,5.28247,4.6871,5.118643,4.505063,1.518689,2.117775,1.469428,2.074364,5.310763,4.720343,4.970357,4.354894,-1.257819e-11,-3.339103e-06,0.0
5.324e-10,1.545507,2.140877,5.28247,4.6871,5.122288,4.50893,1.519292,2.118302,1.469722,2.074627,5.310773,4.720355,4.970339,4.354876,-1.247401e-11,-3.312062e-06,0.0
5.325e-10,1.545507,2.140877,5.28247,4.6871,5.125773,4.512634,1.519913,2.118845,1.470024,2.074898,5.310784,4.720368,4.97032,4.354859,-1.237067e-11,-3.285219e-06,0.0
5.326e-10,1.545507,2.140877,5.28247,4.6871,5.129109,4.516184,1.520553,2.119404,1.470335,2.075177,5.310795,4.720381,4.970301,4.35484,-1.226823e-11,-3.258568e-06,0.0
5.327e-10,1.545507,2.140877,5.28247,4.6871,5.132306,4.519593,1.521212,2.11998,1.470656,2.075464,5.310806,4.720394,4.970282,4.354821,-1.216661e-11,-3.2321e-06,0.0
5.328e-10,1.545507,2.140877,5.28247,4.6871,5.135378,4.522871,1.52189,2.120573,1.470986,2.07576,5.310818,4.720408,4.970262,4.354802,-1.206584e-11,-3.20581e-06,0.0
5.329e-10,1.545507,2.140877,5.28247,4.6871,5.138336,4.526033,1.522589,2.121184,1.471326,2.076065,5.31083,4.720422,4.970241,4.354781,-1.196591e-11,-3.179691e-06,0.0
5.33e-10,1.545507,2.140877,5.28247,4.6871,5.141196,4.529093,1.523309,2.121812,1.471676,2.076379,5.310842,4.720436,4.97022,4.354761,-1.186679e-11,-3.153741e-06,0.0
5.331e-10,1.545507,2.140877,5.28247,4.6871,5.143969,4.532063,1.524051,2.122459,1.472037,2.076702,5.310855,4.720451,4.970198,4.354739,-1.176853e-11,-3.127955e-06,0.0
5.332e-10,1.545507,2.140877,5.28247,4.6871,5.146669,4.534959,1.524815,2.123125,1.472408,2.077035,5.310868,4.720467,4.970175,4.354717,-1.167104e-11,-3.102332e-06,0.0
5.333e-10,1.545507,2.140877,5.28247,4.6871,5.149309,4.537793,1.525601,2.123811,1.472791,2.077377,5.310881,4.720483,4.970152,4.354695,-1.157439e-11,-3.076871e-06,0.0
5.334e-10,1.545507,2.140877,5.28247,4.6871,5.151899,4.540578,1.526411,2.124517,1.473185,2.07773,5.310895,4.720499,4.970128,4.354671,-1.147853e-11,-3.051572e-06,0.0
5.335e-10,1.545507,2.140877,5.28247,4.6871,5.154451,4.543324,1.527245,2.125244,1.473591,2.078094,5.31091,4.720516,4.970103,4.354647,-1.138343e-11,-3.026436e-06,0.0
5.336e-10,1.545507,2.140877,5.28247,4.6871,5.156973,4.546042,1.528105,2.125992,1.474009,2.078468,5.310924,4.720534,4.970078,4.354623,-1.128916e-11,-3.001464e-06,0.0
5.337e-10,1.545507,2.140877,5.28247,4.6871,5.159472,4.54874,1.52899,2.126763,1.47444,2.078853,5.31094,4.720551,4.970052,4.354597,-1.119566e-11,-2.976659e-06,0.0
5.338e-10,1.545507,2.140877,5.28247,4.6871,5.161956,4.551424,1.529901,2.127556,1.474883,2.07925,5.310955,4.72057,4.970025,4.354571,-1.110293e-11,-2.952025e-06,0.0
5.339e-10,1.545507,2.140877,5.28247,4.6871,5.164428,4.5541,1.530839,2.128372,1.47534,2.079658,5.310971,4.720589,4.969997,4.354544,-1.101097e-11,-2.927564e-06,0.0
5.34e-10,1.545507,2.140877,5.28247,4.6871,5.16689,4.556771,1.531806,2.129213,1.47581,2.080078,5.310988,4.720609,4.969968,4.354516,-1.091977e-11,-2.903281e-06,0.0
5.341e-10,1.545507,2.140877,5.28247,4.6871,5.169346,4.559438,1.532802,2.130078,1.476295,2.080511,5.311005,4.720629,4.969939,4.354487,-1.082933e-11,-2.87918e-06,0.0
5.342e-10,1.545507,2.140877,5.28247,4.6871,5.171793,4.562102,1.533827,2.130968,1.476793,2.080957,5.311023,4.720649,4.969908,4.354458,-1.073963e-11,-2.855264e-06,0.0
5.343e-10,1.545507,2.140877,5.28247,4.6871,5.174231,4.564759,1.534883,2.131885,1.477307,2.081416,5.311041,4.720671,4.969877,4.354427,-1.065067e-11,-2.831538e-06,0.0
5.344e-10,1.545507,2.140877,5.28247,4.6871,5.176656,4.567408,1.53597,2.132829,1.477836,2.081889,5.31106,4.720693,4.969845,4.354396,-1.056245e-11,-2.808005e-06,0.0
5.345e-10,1.545507,2.140877,5.28247,4.6871,5.179065,4.570044,1.53709,2.1338,1.478381,2.082375,5.311079,4.720716,4.969812,4.354364,-1.047497e-11,-2.784667e-06,0.0
5.346e-10,1.545507,2.140877,5.28247,4.6871,5.181453,4.572662,1.538244,2.1348,1.478942,2.082876,5.311099,4.720739,4.969778,4.35433,-1.038823e-11,-2.761528e-06,0.0
5.347e-10,1.545507,2.140877,5.28247,4.6871,5.183814,4.575256,1.539432,2.135829,1.47952,2.083392,5.311119,4.720763,4.969743,4.354296,-1.030219e-11,-2.73859e-06,0.0
5.348e-10,1.545507,2.140877,5.28247,4.6871,5.186143,4.57782,1.540655,2.136888,1.480115,2.083923,5.31114,4.720788,4.969706,4.354261,-1.021686e-11,-2.715854e-06,0.0
5.349e-10,1.545507,2.140877,5.28247,4.6871,5.188434,4.580346,1.541915,2.137978,1.480728,2.084469,5.311162,4.720813,4.969669,4.354225,-1.013224e-11,-2.69332e-06,0.0
5.35e-10,1.545507,2.140877,5.28247,4.6871,5.19068,4.582828,1.543213,2.1391,1.481359,2.085032,5.311184,4.72084,4.969631,4.354187,-1.004831e-11,-2.67099e-06,0.0
5.351e-10,1.545507,2.140877,5.28247,4.6871,5.192876,4.585259,1.544549,2.140255,1.482009,2.085611,5.311207,4.720867,4.969591,4.354149,-9.965083e-12,-2.648861e-06,0.0
5.352e-10,1.545507,2.140877,5.28247,4.6871,5.195017,4.587633,1.545925,2.141443,1.482678,2.086207,5.311231,4.720895,4.96955,4.354109,-9.882533e-12,-2.626934e-06,0.0
5.353e-10,1.545507,2.140877,5.28247,4.6871,5.197098,4.589944,1.547343,2.142666,1.483367,2.086821,5.311255,4.720923,4.969508,4.354068,-9.800681e-12,-2.605205e-06,0.0
5.354e-10,1.545507,2.140877,5.28247,4.6871,5.199115,4.592188,1.548802,2.143925,1.484077,2.087453,5.31128,4.720953,4.969465,4.354026,-9.719518e-12,-2.583672e-06,0.0
5.355e-10,1.545507,2.140877,5.28247,4.6871,5.201065,4.59436,1.550305,2.14522,1.484807,2.088104,5.311306,4.720983,4.969421,4.353983,-9.638995e-12,-2.562333e-06,0.0
5.356e-10,1.545507,2.140877,5.28247,4.6871,5.202945,4.596457,1.551853,2.146553,1.48556,2.088773,5.311332,4.721015,4.969375,4.353939,-9.55919e-12,-2.541184e-06,0.0
5.357e-10,1.545507,2.140877,5.28247,4.6871,5.204754,4.598478,1.553447,2.147924,1.486335,2.089463,5.31136,4.721047,4.969328,4.353893,-9.480007e-12,-2.52022e-06,0.0
5.358e-10,1.545507,2.140877,5.28247,4.6871,5.206492,4.600421,1.555088,2.149335,1.487133,2.090172,5.311388,4.72108,4.969279,4.353846,-9.401475e-12,-2.499437e-06,0.0
5.359e-10,1.545507,2.140877,5.28247,4.6871,5.20816,4.602286,1.556778,2.150787,1.487955,2.090903,5.311417,4.721114,4.969229,4.353797,-9.323606e-12,-2.478832e-06,0.0
5.36e-10,1.545507,2.140877,5.28247,4.6871,5.209758,4.604076,1.558519,2.152281,1.488801,2.091655,5.311447,4.721149,4.969178,4.353747,-9.246397e-12,-2.4584e-06,0.0
5.361e-10,1.545507,2.140877,5.28247,4.6871,5.21129,4.605791,1.560311,2.153819,1.489672,2.092428,5.311478,4.721186,4.969125,4.353695,-9.169848e-12,-2.438136e-06,0.0
5.362e-10,1.545507,2.140877,5.28247,4.6871,5.212758,4.607437,1.562157,2.1554,1.49057,2.093225,5.311509,4.721223,4.96907,4.353642,-9.093854e-12,-2.418037e-06,0.0
5.363e-10,1.545507,2.140877,5.28247,4.6871,5.214167,4.609016,1.564057,2.157027,1.491493,2.094045,5.311542,4.721262,4.969014,4.353588,-9.018529e-12,-2.398097e-06,0.0
5.364e-10,1.545507,2.140877,5.28247,4.6871,5.215521,4.610533,1.566015,2.158701,1.492445,2.094888,5.311575,4.721301,4.968956,4.353531,-8.943849e-12,-2.378313e-06,0.0
5.365e-10,1.545507,2.140877,5.28247,4.6871,5.216824,4.611994,1.56803,2.160423,1.493424,2.095757,5.31161,4.721342,4.968897,4.353473,-8.869767e-12,-2.358683e-06,0.0
5.366e-10,1.545507,2.140877,5.28247,4.6871,5.218083,4.613405,1.570105,2.162194,1.494433,2.09665,5.311646,4.721384,4.968835,4.353414,-8.796303e-12,-2.339201e-06,0.0
5.367e-10,1.545507,2.140877,5.28247,4.6871,5.219302,4.614772,1.572242,2.164016,1.495472,2.09757,5.311682,4.721427,4.968772,4.353352,-8.723434e-12,-2.319867e-06,0.0
5.368e-10,1.545507,2.140877,5.28247,4.6871,5.220486,4.6161,1.574442,2.165891,1.496541,2.098516,5.31172,4.721471,4.968707,4.353289,-8.651191e-12,-2.300676e-06,0.0
5.369e-10,1.545507,2.140877,5.28247,4.6871,5.221643,4.617397,1.576707,2.167819,1.497642,2.09949,5.311759,4.721517,4.96864,4.353224,-8.579535e-12,-2.281629e-06,0.0
5.37e-10,1.545507,2.140877,5.28247,4.6871,5.222775,4.618667,1.57904,2.169802,1.498776,2.100493,5.311799,4.721564,4.968571,4.353157,-8.508482e-12,-2.262722e-06,0.0
5.371e-10,1.545507,2.140877,5.28247,4.6871,5.223889,4.619916,1.581442,2.171841,1.499943,2.101524,5.31184,4.721613,4.9685,4.353088,-8.438021e-12,-2.243956e-06,0.0
5.372e-10,1.545507,2.140877,5.28247,4.6871,5.224988,4.62115,1.583915,2.173938,1.501145,2.102585,5.311882,4.721663,4.968427,4.353017,-8.368121e-12,-2.225329e-06,0.0
5.373e-10,1.545507,2.140877,5.28247,4.6871,5.226077,4.622372,1.586462,2.176095,1.502382,2.103677,5.311926,4.721714,4.968352,4.352944,-8.298814e-12,-2.206842e-06,0.0
5.374e-10,1.545507,2.140877,5.28247,4.6871,5.227159,4.623587,1.589083,2.178313,1.503656,2.104801,5.311971,4.721767,4.968275,4.352869,-8.230073e-12,-2.188494e-06,0.0
5.375e-10,1.545507,2.140877,5.28247,4.6871,5.228236,4.624798,1.591782,2.180593,1.504967,2.105957,5.312017,4.721822,4.968195,4.352791,-8.161896e-12,-2.170286e-06,0.0
5.376e-10,1.545507,2.140877,5.28247,4.6871,5.22931,4.626007,1.594561,2.182937,1.506317,2.107147,5.312065,4.721878,4.968113,4.352712,-8.094303e-12,-2.152219e-06,0.0
5.377e-10,1.545507,2.140877,5.28247,4.6871,5.230383,4.627216,1.597421,2.185347,1.507707,2.10837,5.312113,4.721936,4.968029,4.352629,-8.027263e-12,-2.134293e-06,0.0
5.378e-10,1.545507,2.140877,5.28247,4.6871,5.231456,4.628426,1.600366,2.187825,1.509138,2.109629,5.312164,4.721995,4.967942,4.352545,-7.960775e-12,-2.11651e-06,0.0
5.379e-10,1.545507,2.140877,5.28247,4.6871,5.232528,4.629636,1.603397,2.190372,1.510611,2.110924,5.312216,4.722056,4.967852,4.352458,-7.894851e-12,-2.098869e-06,0.0
5.38e-10,1.545507,2.140877,5.28247,4.6871,5.233599,4.630846,1.606516,2.192989,1.512128,2.112256,5.312269,4.722119,4.96776,4.352368,-7.829463e-12,-2.081373e-06,0.0
5.381e-10,1.545507,2.140877,5.28247,4.6871,5.234668,4.632056,1.609728,2.195679,1.513688,2.113626,5.312324,4.722184,4.967666,4.352276,-7.764627e-12,-2.064021e-06,0.0
5.382e-10,1.545507,2.140877,5.28247,4.6871,5.235733,4.633263,1.613033,2.198443,1.515295,2.115035,5.312381,4.722251,4.967568,4.352182,-7.700288e-12,-2.046816e-06,0.0
5.383e-10,1.545507,2.140877,5.28247,4.6871,5.236792,4.634464,1.616435,2.201284,1.516949,2.116484,5.312439,4.72232,4.967468,4.352084,-7.636519e-12,-2.029756e-06,0.0
5.384e-10,1.545507,2.140877,5.28247,4.6871,5.237843,4.635658,1.619936,2.204203,1.518651,2.117974,5.312499,4.72239,4.967364,4.351983,-7.573266e-12,-2.012843e-06,0.0
5.385e-10,1.545507,2.140877,5.28247,4.6871,5.238884,4.636842,1.623539,2.207202,1.520402,2.119507,5.31256,4.722463,4.967258,4.35188,-7.510537e-12,-1.996076e-06,0.0
5.386e-10,1.545507,2.140877,5.28247,4.6871,5.239911,4.638011,1.627248,2.210282,1.522205,2.121083,5.312624,4.722538,4.967148,4.351774,-7.44835e-12,-1.979456e-06,0.0
5.387e-10,1.545507,2.140877,5.28247,4.6871,5.240921,4.639164,1.631064,2.213447,1.52406,2.122703,5.312689,4.722615,4.967036,4.351664,-7.386647e-12,-1.962981e-06,0.0
5.388e-10,1.545507,2.140877,5.28247,4.6871,5.241913,4.640296,1.634992,2.216698,1.52597,2.124369,5.312756,4.722694,4.96692,4.351552,-7.325466e-12,-1.946652e-06,0.0
5.389e-10,1.545507,2.140877,5.28247,4.6871,5.242884,4.641405,1.639033,2.220038,1.527935,2.126081,5.312826,4.722776,4.9668,4.351436,-7.264779e-12,-1.930466e-06,0.0
5.39e-10,1.545507,2.140877,5.28247,4.6871,5.243831,4.642488,1.643193,2.223468,1.529956,2.127842,5.312897,4.72286,4.966678,4.351316,-7.204627e-12,-1.914424e-06,0.0
5.391e-10,1.545507,2.140877,5.28247,4.6871,5.244752,4.643543,1.647473,2.22699,1.532037,2.129652,5.31297,4.722946,4.966551,4.351194,-7.144963e-12,-1.898522e-06,0.0
5.392e-10,1.545507,2.140877,5.28247,4.6871,5.245645,4.644566,1.651878,2.230608,1.534178,2.131513,5.313045,4.723035,4.966421,4.351067,-7.085765e-12,-1.88276e-06,0.0
5.393e-10,1.545507,2.140877,5.28247,4.6871,5.246509,4.645556,1.656412,2.234323,1.536381,2.133425,5.313123,4.723126,4.966288,4.350938,-7.027078e-12,-1.867135e-06,0.0
5.394e-10,1.545507,2.140877,5.28247,4.6871,5.247342,4.646513,1.661077,2.238138,1.538647,2.135391,5.313202,4.72322,4.96615,4.350804,-6.96888e-12,-1.851646e-06,0.0
5.395e-10,1.545507,2.140877,5.28247,4.6871,5.248145,4.647434,1.665878,2.242055,1.54098,2.137411,5.313284,4.723317,4.966008,4.350666,-6.91116e-12,-1.836289e-06,0.0
5.396e-10,1.545507,2.140877,5.28247,4.6871,5.248917,4.64832,1.670818,2.246077,1.54338,2.139488,5.313369,4.723417,4.965863,4.350525,-6.853937e-12,-1.821063e-06,0.0
5.397e-10,1.545507,2.140877,5.28247,4.6871,5.249657,4.64917,1.675902,2.250206,1.545849,2.141621,5.313455,4.723519,4.965713,4.350379,-6.797154e-12,-1.805965e-06,0.0
